Motif	Factor	Evidence	Curated
M00253_2.00	Foxp4	PBM	N
M00253_2.00	Foxs1	PBM	N
M00253_2.00	Foxi3	PBM	N
M00253_2.00	Foxd4	PBM	N
M00253_2.00	Foxe1	PBM	N
M00254_2.00	Foxs1	PBM	N
M00254_2.00	Foxf1	PBM	N
M00254_2.00	Foxk2	PBM	N
M00254_2.00	Foxi3	PBM	N
M00254_2.00	Foxd4	PBM	N
M00254_2.00	Foxd2	PBM	N
M00254_2.00	Foxe1	PBM	N
M00254_2.00	Foxf2	PBM	N
M00255_2.00	Foxf2	PBM	N
M00255_2.00	Foxs1	PBM	N
M00255_2.00	Foxe1	PBM	N
M00255_2.00	Foxi3	PBM	N
M00255_2.00	Foxk2	PBM	N
M00255_2.00	Foxf1	PBM	N
M00255_2.00	Foxd2	PBM	N
M00255_2.00	Foxd4	PBM	N
M00255_2.00	Foxp4	PBM	N
M00256_2.00	Foxf1	PBM	N
M00256_2.00	Foxd4	PBM	N
M00256_2.00	Foxf2	PBM	N
M00256_2.00	Foxk2	PBM	N
M00256_2.00	Foxi3	PBM	N
M00256_2.00	Foxs1	PBM	N
M00256_2.00	Foxp4	PBM	N
M00256_2.00	Foxd2	PBM	N
M00256_2.00	Foxe1	PBM	N
M00257_2.00	Foxf2	PBM	N
M00257_2.00	Foxe1	PBM	N
M00257_2.00	Foxp4	PBM	N
M00257_2.00	Foxi3	PBM	N
M00257_2.00	Foxd2	PBM	N
M00257_2.00	Foxk2	PBM	N
M00257_2.00	Foxs1	PBM	N
M00257_2.00	Foxf1	PBM	N
M00257_2.00	Foxd4	PBM	N
M00258_2.00	Foxi3	PBM	N
M00258_2.00	Foxe1	PBM	N
M00258_2.00	Foxs1	PBM	N
M00258_2.00	Foxp4	PBM	N
M00258_2.00	Foxf1	PBM	N
M00258_2.00	Foxf2	PBM	N
M00258_2.00	Foxd2	PBM	N
M00258_2.00	Foxd4	PBM	N
M00258_2.00	Foxk2	PBM	N
M00259_2.00	Foxk2	PBM	N
M00259_2.00	Foxi3	PBM	N
M00259_2.00	Foxf1	PBM	N
M00259_2.00	Foxs1	PBM	N
M00259_2.00	Foxe1	PBM	N
M00259_2.00	Foxd4	PBM	N
M00259_2.00	Foxd2	PBM	N
M00259_2.00	Foxp4	PBM	N
M00259_2.00	Foxf2	PBM	N
M00260_2.00	Hoxb2	PBM	N
M00260_2.00	Hesx1	PBM	N
M00260_2.00	Dlx6	PBM	N
M00260_2.00	Lbx1	PBM	N
M00260_2.00	Gsx1	PBM	N
M00260_2.00	Emx1	PBM	N
M00260_2.00	Prrxl1	PBM	N
M00261_2.00	Prrxl1	PBM	N
M00261_2.00	Gsx1	PBM	N
M00261_2.00	Dlx6	PBM	N
M00261_2.00	Lbx1	PBM	N
M00261_2.00	Hesx1	PBM	N
M00261_2.00	Hoxb2	PBM	N
M00261_2.00	Emx1	PBM	N
M00262_2.00	Dlx6	PBM	N
M00262_2.00	Hesx1	PBM	N
M00262_2.00	Gsx1	PBM	N
M00262_2.00	Hoxb2	PBM	N
M00262_2.00	Emx1	PBM	N
M00262_2.00	Lbx1	PBM	N
M00262_2.00	Prrxl1	PBM	N
M00263_2.00	Prrxl1	PBM	N
M00263_2.00	Hesx1	PBM	N
M00264_2.00	Gsx1	PBM	N
M00264_2.00	Hoxb2	PBM	N
M00264_2.00	Prrxl1	PBM	N
M00264_2.00	Lbx1	PBM	N
M00264_2.00	Hesx1	PBM	N
M00264_2.00	Emx1	PBM	N
M00264_2.00	Dlx6	PBM	N
M00265_2.00	Prrxl1	PBM	N
M00266_2.00	Lbx1	PBM	N
M00266_2.00	Hoxb2	PBM	N
M00266_2.00	Emx1	PBM	N
M00266_2.00	Gsx1	PBM	N
M00266_2.00	Hesx1	PBM	N
M00266_2.00	Prrxl1	PBM	N
M00267_2.00	Emx1	PBM	N
M00267_2.00	Prrxl1	PBM	N
M00267_2.00	Gsx1	PBM	N
M00267_2.00	Hoxb2	PBM	N
M00267_2.00	Hesx1	PBM	N
M00268_2.00	Hoxb2	PBM	N
M00268_2.00	Lbx1	PBM	N
M00268_2.00	Hesx1	PBM	N
M00268_2.00	Prrxl1	PBM	N
M00269_2.00	Emx1	PBM	N
M00269_2.00	Lbx1	PBM	N
M00269_2.00	Hesx1	PBM	N
M00269_2.00	Gsx1	PBM	N
M00269_2.00	Prrxl1	PBM	N
M00269_2.00	Hoxb2	PBM	N
M00270_2.00	Gsc2	PBM	N
M00271_2.00	ENSMUSG00000097436	PBM	N
M00271_2.00	Gsc2	PBM	N
M00271_2.00	Rhox9	PBM	N
M00272_2.00	ENSMUSG00000097436	PBM	N
M00272_2.00	Gsc2	PBM	N
M00272_2.00	Rhox9	PBM	N
M00273_2.00	ENSMUSG00000097436	PBM	N
M00273_2.00	Gsc2	PBM	N
M00273_2.00	Rhox9	PBM	N
M00274_2.00	Gsc2	PBM	N
M00274_2.00	ENSMUSG00000097436	PBM	N
M00274_2.00	Rhox9	PBM	N
M00275_2.00	ENSMUSG00000097436	PBM	N
M00275_2.00	Gsc2	PBM	N
M00275_2.00	Rhox9	PBM	N
M00276_2.00	Pbx4	PBM	N
M00277_2.00	Pbx4	PBM	N
M00278_2.00	Lbx1	PBM	N
M00278_2.00	Prrxl1	PBM	N
M00278_2.00	Gsx1	PBM	N
M00278_2.00	Hesx1	PBM	N
M00278_2.00	Dlx6	PBM	N
M00278_2.00	Emx1	PBM	N
M00278_2.00	Hoxb2	PBM	N
M00279_2.00	Lbx1	PBM	N
M00279_2.00	Dlx6	PBM	N
M00279_2.00	Emx1	PBM	N
M00279_2.00	Hesx1	PBM	N
M00279_2.00	Hoxb2	PBM	N
M00279_2.00	Prrxl1	PBM	N
M00280_2.00	Gsx1	PBM	N
M00280_2.00	Hesx1	PBM	N
M00280_2.00	Lbx1	PBM	N
M00280_2.00	Dlx6	PBM	N
M00280_2.00	Prrxl1	PBM	N
M00280_2.00	Hoxb2	PBM	N
M00280_2.00	Emx1	PBM	N
M00281_2.00	Gsx1	PBM	N
M00281_2.00	Emx1	PBM	N
M00281_2.00	Hesx1	PBM	N
M00281_2.00	Lbx1	PBM	N
M00281_2.00	Hoxb2	PBM	N
M00281_2.00	Dlx6	PBM	N
M00281_2.00	Prrxl1	PBM	N
M00282_2.00	Gsx1	PBM	N
M00282_2.00	Emx1	PBM	N
M00282_2.00	Lbx1	PBM	N
M00282_2.00	Hesx1	PBM	N
M00282_2.00	Hoxb2	PBM	N
M00282_2.00	Dlx6	PBM	N
M00282_2.00	Prrxl1	PBM	N
M00283_2.00	Hoxb1	PBM	N
M00283_2.00	Tlx3	PBM	N
M00283_2.00	Gsx1	PBM	N
M00283_2.00	Hoxd4	PBM	N
M00283_2.00	Hoxb2	PBM	N
M00283_2.00	Tlx1	PBM	N
M00283_2.00	Hmx3	PBM	N
M00283_2.00	Emx1	PBM	N
M00283_2.00	Prrxl1	PBM	N
M00283_2.00	Dlx6	PBM	N
M00284_2.00	Hmx3	PBM	N
M00284_2.00	Hoxd4	PBM	N
M00284_2.00	Hoxb1	PBM	N
M00284_2.00	Tlx1	PBM	N
M00284_2.00	Hoxb2	PBM	N
M00284_2.00	Prrxl1	PBM	N
M00284_2.00	Gsx1	PBM	N
M00284_2.00	Emx1	PBM	N
M00284_2.00	Tlx3	PBM	N
M00284_2.00	Dlx6	PBM	N
M00285_2.00	Gsx1	PBM	N
M00285_2.00	Hoxb2	PBM	N
M00285_2.00	Emx1	PBM	N
M00285_2.00	Hesx1	PBM	N
M00285_2.00	Lbx1	PBM	N
M00285_2.00	Prrxl1	PBM	N
M00285_2.00	Dlx6	PBM	N
M00286_2.00	Dlx6	PBM	N
M00286_2.00	Emx1	PBM	N
M00286_2.00	Hesx1	PBM	N
M00286_2.00	Prrxl1	PBM	N
M00286_2.00	Hoxb2	PBM	N
M00286_2.00	Gsx1	PBM	N
M00286_2.00	Lbx1	PBM	N
M00287_2.00	Lbx1	PBM	N
M00287_2.00	Prrxl1	PBM	N
M00287_2.00	Hesx1	PBM	N
M00287_2.00	Hoxb2	PBM	N
M00287_2.00	Gsx1	PBM	N
M00287_2.00	Dlx6	PBM	N
M00287_2.00	Emx1	PBM	N
M00288_2.00	Dlx6	PBM	N
M00288_2.00	Lbx1	PBM	N
M00288_2.00	Hoxb1	PBM	N
M00288_2.00	Gsx1	PBM	N
M00288_2.00	Hesx1	PBM	N
M00288_2.00	Emx1	PBM	N
M00288_2.00	Prrxl1	PBM	N
M00288_2.00	Hoxb2	PBM	N
M00288_2.00	Hmx3	PBM	N
M00289_2.00	Dlx6	PBM	N
M00289_2.00	Emx1	PBM	N
M00289_2.00	Prrxl1	PBM	N
M00289_2.00	Lbx1	PBM	N
M00289_2.00	Hmx3	PBM	N
M00289_2.00	Hoxb2	PBM	N
M00289_2.00	Hoxb1	PBM	N
M00289_2.00	Gsx1	PBM	N
M00289_2.00	Hesx1	PBM	N
M00290_2.00	Lbx1	PBM	N
M00290_2.00	Dlx6	PBM	N
M00290_2.00	Hoxb2	PBM	N
M00290_2.00	Hoxb1	PBM	N
M00290_2.00	Hesx1	PBM	N
M00290_2.00	Hmx3	PBM	N
M00290_2.00	Prrxl1	PBM	N
M00290_2.00	Gsx1	PBM	N
M00290_2.00	Emx1	PBM	N
M00291_2.00	Hoxb2	PBM	N
M00291_2.00	Hesx1	PBM	N
M00291_2.00	Prrxl1	PBM	N
M00291_2.00	Emx1	PBM	N
M00292_2.00	Lbx1	PBM	N
M00292_2.00	Hoxb2	PBM	N
M00292_2.00	Hesx1	PBM	N
M00292_2.00	Gsx1	PBM	N
M00292_2.00	Emx1	PBM	N
M00292_2.00	Prrxl1	PBM	N
M00303_2.00	Hoxb1	PBM	N
M00303_2.00	Hoxb2	PBM	N
M00303_2.00	Hoxd4	PBM	N
M00303_2.00	Gsx1	PBM	N
M00303_2.00	Emx1	PBM	N
M00303_2.00	Hesx1	PBM	N
M00303_2.00	Hmx3	PBM	N
M00304_2.00	Hoxb1	PBM	N
M00304_2.00	Hoxb2	PBM	N
M00304_2.00	Hoxd4	PBM	N
M00304_2.00	Gsx1	PBM	N
M00304_2.00	Hesx1	PBM	N
M00304_2.00	Emx1	PBM	N
M00304_2.00	Hmx3	PBM	N
M00305_2.00	Hesx1	PBM	N
M00305_2.00	Gsx1	PBM	N
M00305_2.00	Hmx3	PBM	N
M00305_2.00	Emx1	PBM	N
M00305_2.00	Hoxd4	PBM	N
M00305_2.00	Hoxb1	PBM	N
M00305_2.00	Hoxb2	PBM	N
M00306_2.00	Hesx1	PBM	N
M00306_2.00	Lbx1	PBM	N
M00306_2.00	Hoxb2	PBM	N
M00306_2.00	Prrxl1	PBM	N
M00307_2.00	Emx1	PBM	N
M00307_2.00	Hoxb2	PBM	N
M00307_2.00	Hesx1	PBM	N
M00307_2.00	Prrxl1	PBM	N
M00307_2.00	Lbx1	PBM	N
M00308_2.00	Hoxb2	PBM	N
M00308_2.00	Lbx1	PBM	N
M00308_2.00	Prrxl1	PBM	N
M00308_2.00	Hesx1	PBM	N
M00308_2.00	Emx1	PBM	N
M00309_2.00	Hoxb2	PBM	N
M00309_2.00	Hesx1	PBM	N
M00309_2.00	Prrxl1	PBM	N
M00309_2.00	Lbx1	PBM	N
M00309_2.00	Emx1	PBM	N
M00310_2.00	Gsc2	PBM	N
M00311_2.00	Gsc2	PBM	N
M00312_2.00	Gsc2	PBM	N
M00313_2.00	Gsc2	PBM	N
M00314_2.00	Gsc2	PBM	N
M00315_2.00	Dlx6	PBM	N
M00315_2.00	Hoxb2	PBM	N
M00315_2.00	Hoxb1	PBM	N
M00315_2.00	Lbx1	PBM	N
M00315_2.00	Hesx1	PBM	N
M00315_2.00	Prrxl1	PBM	N
M00315_2.00	Emx1	PBM	N
M00315_2.00	Gsx1	PBM	N
M00316_2.00	Prrxl1	PBM	N
M00316_2.00	Hesx1	PBM	N
M00316_2.00	Hoxb2	PBM	N
M00316_2.00	Gsx1	PBM	N
M00316_2.00	Lbx1	PBM	N
M00316_2.00	Emx1	PBM	N
M00317_2.00	Hoxb1	PBM	N
M00317_2.00	Lbx1	PBM	N
M00317_2.00	Prrxl1	PBM	N
M00317_2.00	Emx1	PBM	N
M00317_2.00	Hoxb2	PBM	N
M00317_2.00	Hesx1	PBM	N
M00317_2.00	Dlx6	PBM	N
M00317_2.00	Gsx1	PBM	N
M00318_2.00	Hoxb1	PBM	N
M00318_2.00	Gsx1	PBM	N
M00318_2.00	Hoxd4	PBM	N
M00318_2.00	Prrxl1	PBM	N
M00318_2.00	Hesx1	PBM	N
M00319_2.00	Dlx6	PBM	N
M00319_2.00	Hesx1	PBM	N
M00319_2.00	Hoxd4	PBM	N
M00319_2.00	Prrxl1	PBM	N
M00319_2.00	Hoxb2	PBM	N
M00319_2.00	Hoxb1	PBM	N
M00319_2.00	Gsx1	PBM	N
M00328_2.00	Hmx3	PBM	N
M00328_2.00	Hoxd4	PBM	N
M00328_2.00	Hoxb2	PBM	N
M00328_2.00	Hoxb1	PBM	N
M00328_2.00	Gsx1	PBM	N
M00328_2.00	Emx1	PBM	N
M00328_2.00	Hesx1	PBM	N
M00329_2.00	Emx1	PBM	N
M00329_2.00	Hoxb2	PBM	N
M00329_2.00	Hmx3	PBM	N
M00329_2.00	Hesx1	PBM	N
M00329_2.00	Hoxb1	PBM	N
M00329_2.00	Gsx1	PBM	N
M00329_2.00	Hoxd4	PBM	N
M00330_2.00	Hesx1	PBM	N
M00330_2.00	Emx1	PBM	N
M00330_2.00	Gsx1	PBM	N
M00330_2.00	Hoxb2	PBM	N
M00330_2.00	Hmx3	PBM	N
M00330_2.00	Hoxb1	PBM	N
M00330_2.00	Hoxd4	PBM	N
M00331_2.00	Hoxd4	PBM	N
M00333_2.00	Hoxd4	PBM	N
M00334_2.00	Hoxd4	PBM	N
M00345_2.00	Pax9	PBM	N
M00345_2.00	Pax1	PBM	N
M00345_2.00	Pax8	PBM	N
M00346_2.00	Pax8	PBM	N
M00346_2.00	Pax9	PBM	N
M00346_2.00	Pax1	PBM	N
M00352_2.00	Pax3	PBM	N
M00353_2.00	Pax3	PBM	N
M00354_2.00	Pax3	PBM	N
M00355_2.00	Pax3	PBM	N
M00356_2.00	Pax3	PBM	N
M00357_2.00	Pax3	PBM	N
M00358_2.00	Pax3	PBM	N
M00359_2.00	Pax3	PBM	N
M00363_2.00	Pou6f2	PBM	N
M00367_2.00	Nr1h5	PBM	N
M00368_2.00	Nr1h5	PBM	N
M00375_2.00	Egr1	PBM	Y
M00375_2.00	Egr4	PBM	N
M00379_2.00	Cux1	PBM	Y
M00380_2.00	Hesx1	PBM	N
M00380_2.00	Prrxl1	PBM	N
M00380_2.00	Lhx2	PBM	Y
M00380_2.00	Emx1	PBM	N
M00381_2.00	Hoxb6	PBM	Y
M00381_2.00	Hoxd4	PBM	N
M00382_2.00	Hoxd12	PBM	N
M00382_2.00	Hoxa10	PBM	Y
M00383_2.00	Hmx3	PBM	N
M00383_2.00	Hoxb1	PBM	N
M00383_2.00	Hoxd4	PBM	N
M00383_2.00	Hesx1	PBM	N
M00383_2.00	Gsx1	PBM	N
M00383_2.00	Hoxb2	PBM	N
M00383_2.00	Emx1	PBM	N
M00383_2.00	Hoxa4	PBM	Y
M00384_2.00	Hoxb2	PBM	N
M00384_2.00	Hoxb1	PBM	N
M00384_2.00	Emx1	PBM	N
M00384_2.00	Hoxd4	PBM	N
M00384_2.00	Gsx1	PBM	N
M00384_2.00	Dlx6	PBM	N
M00384_2.00	Meox1	PBM	Y
M00384_2.00	Lbx1	PBM	N
M00384_2.00	Hmx3	PBM	N
M00384_2.00	Prrxl1	PBM	N
M00385_2.00	Nkx2-1	PBM	Y
M00386_2.00	Irx2	PBM	Y
M00387_2.00	Hoxb2	PBM	N
M00387_2.00	Prrxl1	PBM	N
M00387_2.00	Dlx3	PBM	Y
M00387_2.00	Hoxb1	PBM	N
M00387_2.00	Gsx1	PBM	N
M00387_2.00	Dlx6	PBM	N
M00388_2.00	Hoxd4	PBM	N
M00388_2.00	Mnx1	PBM	Y
M00388_2.00	Hesx1	PBM	N
M00388_2.00	Dlx6	PBM	N
M00388_2.00	Hoxb2	PBM	N
M00388_2.00	Prrxl1	PBM	N
M00388_2.00	Hmx3	PBM	N
M00388_2.00	Emx1	PBM	N
M00388_2.00	Hoxb1	PBM	N
M00388_2.00	Gsx1	PBM	N
M00389_2.00	Hoxc13	PBM	Y
M00390_2.00	Hoxd12	PBM	N
M00390_2.00	Hoxc11	PBM	Y
M00391_2.00	Hoxc8	PBM	Y
M00392_2.00	Hoxc6	PBM	Y
M00392_2.00	Hoxd4	PBM	N
M00393_2.00	Gsx1	PBM	N
M00393_2.00	Hesx1	PBM	N
M00393_2.00	Hoxb1	PBM	N
M00393_2.00	Tlx1	PBM	N
M00393_2.00	Tlx3	PBM	N
M00393_2.00	Prrxl1	PBM	N
M00393_2.00	Lbx1	PBM	N
M00393_2.00	Hoxb2	PBM	N
M00393_2.00	Emx1	PBM	N
M00393_2.00	Hoxd4	PBM	N
M00393_2.00	Evx2	PBM	Y
M00394_2.00	Hoxd13	PBM	Y
M00395_2.00	Hesx1	PBM	N
M00395_2.00	Evx1	PBM	Y
M00395_2.00	Hoxb1	PBM	N
M00395_2.00	Lbx1	PBM	N
M00395_2.00	Prrxl1	PBM	N
M00395_2.00	Tlx3	PBM	N
M00395_2.00	Hoxb2	PBM	N
M00395_2.00	Emx1	PBM	N
M00395_2.00	Hoxd4	PBM	N
M00395_2.00	Tlx1	PBM	N
M00395_2.00	Gsx1	PBM	N
M00396_2.00	ENSMUSG00000097436	PBM	N
M00396_2.00	Gsc2	PBM	N
M00396_2.00	Rhox9	PBM	N
M00396_2.00	Otx1	PBM	Y
M00397_2.00	ENSMUSG00000097200	PBM	N
M00397_2.00	Rhox6	PBM	Y
M00398_2.00	Emx1	PBM	N
M00398_2.00	Tlx1	PBM	N
M00398_2.00	Hmx3	PBM	N
M00398_2.00	Hoxb2	PBM	N
M00398_2.00	Gsx1	PBM	N
M00398_2.00	Vax1	PBM	Y
M00398_2.00	Hoxb1	PBM	N
M00398_2.00	Tlx3	PBM	N
M00398_2.00	Prrxl1	PBM	N
M00398_2.00	Dlx6	PBM	N
M00398_2.00	Hoxd4	PBM	N
M00399_2.00	Pknox1	PBM	Y
M00400_2.00	Phox2a	PBM	Y
M00400_2.00	Hoxb2	PBM	N
M00400_2.00	Emx1	PBM	N
M00400_2.00	Hesx1	PBM	N
M00400_2.00	Lbx1	PBM	N
M00400_2.00	Prrxl1	PBM	N
M00400_2.00	Dlx6	PBM	N
M00400_2.00	Gsx1	PBM	N
M00401_2.00	Gsx1	PBM	N
M00401_2.00	Phox2b	PBM	Y
M00401_2.00	Prrxl1	PBM	N
M00401_2.00	Lbx1	PBM	N
M00401_2.00	Hoxb2	PBM	N
M00401_2.00	Emx1	PBM	N
M00401_2.00	Hesx1	PBM	N
M00401_2.00	Dlx6	PBM	N
M00402_2.00	Emx1	PBM	N
M00402_2.00	Alx3	PBM	Y
M00402_2.00	Hoxb2	PBM	N
M00402_2.00	Gsx1	PBM	N
M00402_2.00	Hesx1	PBM	N
M00402_2.00	Lbx1	PBM	N
M00402_2.00	Prrxl1	PBM	N
M00403_2.00	Hoxb2	PBM	N
M00403_2.00	Prrxl1	PBM	N
M00403_2.00	Emx1	PBM	N
M00403_2.00	Hoxb1	PBM	N
M00403_2.00	Hoxa2	PBM	Y
M00403_2.00	Gsx1	PBM	N
M00403_2.00	Hesx1	PBM	N
M00403_2.00	Dlx6	PBM	N
M00403_2.00	Hoxd4	PBM	N
M00404_2.00	Nkx2-5	PBM	Y
M00405_2.00	Dlx6	PBM	N
M00405_2.00	Hoxb2	PBM	N
M00405_2.00	Lhx1	PBM	Y
M00405_2.00	Prrxl1	PBM	N
M00406_2.00	Hesx1	PBM	N
M00406_2.00	Emx1	PBM	N
M00406_2.00	Prrxl1	PBM	N
M00406_2.00	Lhx9	PBM	Y
M00407_2.00	Meis1	PBM	Y
M00408_2.00	Hnf1b	PBM	Y
M00409_2.00	Hoxb1	PBM	N
M00409_2.00	Hoxb2	PBM	N
M00409_2.00	Dlx6	PBM	N
M00409_2.00	Dlx4	PBM	Y
M00409_2.00	Gsx1	PBM	N
